Name_to_use,taxid,otu_count,size_count,lineage,lineage_ranks,lineage_taxids
Aspergillus,5052,48,646,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451871;5042;1131492;5052
Echinodermata_XXX,7586,48,349,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Echinodermata;Echinodermata_XXX,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;original_name,131567;2759;33154;33208;6072;33213;33511;7586;7586
Exophiala,5583,48,94,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Exophiala,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;5583
NPK2-lineage_X,NA,48,137,Rhizaria;NPK2-lineage_X,division;family,NA;NA
Trimitus,306058,47,88,cellular organisms;Eukaryota;Metamonada;Fornicata;Diplomonadida;Hexamitidae;Hexamitinae;Trimitus,cellular root;domain;clade;phylum;order;family;subfamily;genus,131567;2759;2611341;207245;5738;5739;68460;306058
Hartmannella,5777,46,155,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Hartmannella,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555369;2681632;180229;5776;5777
Hartmannellidae.U.genus,5776,46,118,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Hartmannellidae.U.genus,cellular root;domain;clade;phylum;class;order;family;original_name,131567;2759;554915;555369;2681632;180229;5776;5776
Mb5C-lineage_X,NA,46,111,Evosea;Mb5C-lineage_X,division;family,NA;NA
Pycnora,318745,46,237,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Candelariomycetes;Candelariales;Pycnoraceae;Pycnora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;2576467;452225;1453781;318745
Conus,6490,45,225,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Neogastropoda;Conoidea;Conidae;Conus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;class;subclass;order;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;6479;37797;6489;6490
Plasmodiidae.U.genus,1639119,45,167,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodiidae.U.genus,cellular root;domain;clade;clade;phylum;class;order;family;original_name,131567;2759;2698737;33630;5794;422676;5819;1639119;1639119
Peronosporomycetes_X.U.genus,NA,44,130,cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Peronosporomycetes_X.U.genus,phylum;genus,131567;2759;2698737;33634;4762;NA
Plasmodium1,418103,44,404,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium (Plasmodium);Plasmodium1,cellular root;domain;clade;clade;phylum;class;order;family;genus;subgenus;original_name,131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418103;418103
Protaspa-lineage_X,1938521,44,88,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Protaspa;Protaspa-lineage_X,cellular root;domain;clade;clade;phylum;class;order;family;genus;original_name,131567;2759;2698737;543769;136419;1004930;589444;2603934;1938521;1938521
Neobodo,312470,43,74,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Neobodonida;Neobodo,cellular root;domain;clade;phylum;class;subclass;order;genus,131567;2759;2611352;33682;5653;2704647;2704648;312470
Ustilaginomycotina.U.genus,452284,43,1134,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Ustilaginomycotina.U.genus,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;original_name,131567;2759;33154;4751;451864;5204;452284;452284
Collophidium,1130125,42,87,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Polycystinea;Collodaria;Collophidiidae;Collophidium,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;543769;2662056;65582;1426915;1656265;1130125
Novel-Gran-6_X,NA,42,142,Rhizaria;Novel-Gran-6_X,division;family,NA;NA
Trichosporon,5552,42,252,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporonales;Trichosporonaceae;Trichosporon,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;5302;155616;1851469;1759442;5552
Annelida_XX.U.genus,6340,40,202,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Annelida_XX.U.genus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;original_name,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6340;6340
Fusiforma,1416936,40,96,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Apostomatia;Apostomatida;Pseudocolliniidae;Fusiforma,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;6020;3158537;524891;1416935;1416936
Hyaloscypha,47747,40,131,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;47743;47747
Nannochloropsis,5748,39,315,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatales;Monodopsidaceae;Nannochloropsis,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;33634;2696291;5747;425074;425072;5748
Novel-clade-10_XX,NA,38,48,Rhizaria;Novel-clade-10_XX,division;family,NA;NA
Urotricha,457378,38,128,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Prostomatea;Prorodontida;Urotrichidae;Urotricha,cellular root;domain;clade;clade;phylum;subphylum;class;order;family;genus,131567;2759;2698737;33630;5878;431838;6000;6001;457377;457378
Acineta_1,239360,37,104,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Endogenida;Acinetidae;Acineta;Acineta_1,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus;original_name,131567;2759;2698737;33630;5878;431838;37471;39462;163662;239359;239360;239360
Kinetoplastea_XX_MET10,5653,37,72,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_XX_MET10,cellular root;domain;clade;phylum;class;original_name,131567;2759;2611352;33682;5653;5653
Stygamoebida_XXX,1485089,37,120,cellular organisms;Eukaryota;Amoebozoa;Discosea;Stygamoebida;Stygamoebida_XXX,cellular root;domain;clade;phylum;order;original_name,131567;2759;554915;555280;1485089;1485089
Aureococcus,44055,36,182,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;33634;2696291;35675;54409;3235057;44055
Limulus,6849,36,122,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Merostomata;Xiphosura;Limulidae;Limulus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6844;6845;6846;6849
Suctoria.U.genus,39462,36,87,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Suctoria.U.genus,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;original_name,131567;2759;2698737;33630;5878;431838;37471;39462;39462
Anthoptilum,86570,35,169,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Anthoptilidae;Anthoptilum,cellular root;domain;clade;kingdom;clade;phylum;class;subclass;order;superfamily;family;genus,131567;2759;33154;33208;6072;6073;6101;6132;3028851;6133;86569;86570
Chaos,160821,35,66,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Amoebidae;Chaos,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555369;2681632;180229;35218;160821
Sessilida.U.genus,1974272,35,109,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Peritrichia;Sessilida;Sessilida.U.genus,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;original_name,131567;2759;2698737;33630;5878;431838;6020;6021;1974272;1974272
Actinocephalidae.U.genus,650287,34,87,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Actinocephalidae;Actinocephalidae.U.genus,cellular root;domain;clade;clade;phylum;class;subclass;order;family;original_name,131567;2759;2698737;33630;5794;1280412;35086;35087;650287;650287
Filoreta,1407634,34,52,cellular organisms;Eukaryota;Sar;Rhizaria;Endomyxa;Filoreta,cellular root;domain;clade;clade;phylum;genus,131567;2759;2698737;543769;2604748;1407634
Korotnevella,200888,34,50,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555280;1485085;555392;200887;200888
Mastigella,180814,34,67,cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Pelobiontida;Mastigella,cellular root;domain;clade;phylum;clade;order;genus,131567;2759;554915;2605435;555406;2682475;180814
Filosa-Thecofilosea.U.genus,NA,33,84,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Thecofilosea;Filosa-Thecofilosea.U.genus,class;genus,131567;2759;2698737;543769;136419;1004930;NA
Gromia,35216,33,56,cellular organisms;Eukaryota;Sar;Rhizaria;Endomyxa;Gromiida;Gromiidae;Gromia,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;2604748;2910923;35215;35216
Tokophrya,168138,33,176,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Endogenida;Tokophryidae;Tokophrya,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;37471;39462;163662;168137;168138
Basidiomycota.U.genus,5204,32,88,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Basidiomycota.U.genus,cellular root;domain;clade;kingdom;subkingdom;phylum;original_name,131567;2759;33154;4751;451864;5204;5204
Hexamita,13567,32,113,cellular organisms;Eukaryota;Metamonada;Fornicata;Diplomonadida;Hexamitidae;Hexamitinae;Hexamita,cellular root;domain;clade;phylum;order;family;subfamily;genus,131567;2759;2611341;207245;5738;5739;68460;13567
Filosa-Sarcomonadea.U.genus,NA,31,82,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Filosa-Sarcomonadea.U.genus,phylum;genus,131567;2759;2698737;543769;136419;NA
LOS7N/I-lineage_X,NA,31,221,Tubulinea;LOS7N/I-lineage_X,division;family,NA;NA
Spinibdella,768103,31,179,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodina;Bdelloidea;Bdellidae;Spinibdella,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;subclass;superorder;order;suborder;clade;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6946;83136;6947;83139;94825;94829;768103
Arabidopsis,3701,30,32,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Camelineae;Arabidopsis,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;family;tribe;genus,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91836;3699;3700;980083;3701
Bigyra.U.genus,2683628,30,244,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Bigyra.U.genus,cellular root;domain;clade;clade;class;original_name,131567;2759;2698737;33634;2683628;2683628
Physochila,1165382,30,151,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Arcellinida;Glutinoconcha;Hyalospheniidae;Physochila,cellular root;domain;clade;phylum;class;order;suborder;family;genus,131567;2759;554915;555369;2681632;318493;3081561;318530;1165382
Candida,5475,29,319,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Pichiomycetes;Serinales;Debaryomycetaceae;Candida/Lodderomyces clade;Candida,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;class;order;family;clade;genus,131567;2759;33154;4751;451864;4890;716545;147537;3239874;2916678;766764;1535325;5475
Perkinsida_X.U.genus,27998,29,74,cellular organisms;Eukaryota;Sar;Alveolata;Perkinsozoa;Perkinsea;Perkinsida;Perkinsida_X.U.genus,cellular root;domain;clade;clade;phylum;clade;order;original_name,131567;2759;2698737;33630;2497438;27997;27998;27998
Ptolemeba,1525728,29,78,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Ptolemeba,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555369;2681632;180229;5776;1525728
Rhizophydiales.U.genus,451442,29,107,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiales.U.genus,cellular root;domain;clade;kingdom;no rank;phylum;no rank;class;order;original_name,131567;2759;33154;4751;112252;4761;2683659;451435;451442;451442
Teratosphaeria,237584,29,32,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeria,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;451867;2726947;668547;237584
Discosea_X.U.genus,555280,28,93,cellular organisms;Eukaryota;Amoebozoa;Discosea;Discosea_X.U.genus,cellular root;domain;clade;phylum;original_name,131567;2759;554915;555280;555280
Elardia.U.genus,2681632,28,49,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Elardia.U.genus,cellular root;domain;clade;phylum;class;original_name,131567;2759;554915;555369;2681632;2681632
Physcomitrella,3217,28,50,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Bryophyta;Bryophytina;Bryopsida;Funariidae;Funariales;Funariaceae;Physcomitrella,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;class;subclass;order;family;genus,131567;2759;33090;35493;131221;3193;3208;404260;3214;114656;3215;3216;3217
Gregarina3,35089,27,218,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Gregarinidae;Gregarina;Gregarina3,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus;original_name,131567;2759;2698737;33630;5794;1280412;35086;35087;35088;35089;35089
Gregarinidae.U.genus,35088,27,187,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Gregarinidae;Gregarinidae.U.genus,cellular root;domain;clade;clade;phylum;class;subclass;order;family;original_name,131567;2759;2698737;33630;5794;1280412;35086;35087;35088;35088
Paradinium,492102,27,43,cellular organisms;Eukaryota;Sar;Rhizaria;Endomyxa;Ascetosporea;Paradiniida;Paradinium,cellular root;domain;clade;clade;phylum;class;order;genus,131567;2759;2698737;543769;2604748;1871466;2686029;492102
Tremellomycetes_X,155616,27,282,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes_X,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;original_name,131567;2759;33154;4751;451864;5204;5302;155616;155616
Gyropaigne,86636,26,100,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Aphagea;Rhabdomonadales;Astasiidae;Gyropaigne,cellular root;domain;clade;phylum;class;clade;clade;order;family;genus,131567;2759;2611352;33682;3035;2570567;2704112;86649;2704113;86636
Tholomura,2748069,26,77,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Polycystinea;Spumellaria;Pyloniidae;Tholomura,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;543769;2662056;65582;65583;366590;2748069
Chlorellales_XX,35460,25,93,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Chlorellales;Chlorellales_XX,cellular root;domain;kingdom;phylum;clade;class;order;original_name,131567;2759;33090;3041;2692248;75966;35460;35460
Kinetoplastea_XX.U.genus,5653,25,45,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_XX.U.genus,cellular root;domain;clade;phylum;class;original_name,131567;2759;2611352;33682;5653;5653
Trichocladium,290625,25,579,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Trichocladium,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222544;5139;35718;290625
Trochilia,1170543,25,115,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Phyllopharyngia;Dysteriida;Dysteriidae;Trochilia,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;37471;238896;238898;238903;1170543
Distigma,83913,24,188,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Aphagea;Rhabdomonadales;Distigmidae;Distigma,cellular root;domain;clade;phylum;class;clade;clade;order;family;genus,131567;2759;2611352;33682;3035;2570567;2704112;86649;2704119;83913
Spadicoides,439828,24,103,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Xenospadicoidales;Xenospadicoidaceae;Spadicoides,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222544;2081776;2081777;439828
Auxenochlorella,191392,23,524,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Trebouxiophyceae;Chlorellales;Chlorellaceae;Auxenochlorella,cellular root;domain;kingdom;phylum;clade;class;order;family;genus,131567;2759;33090;3041;2692248;75966;35460;35461;191392
Chlamydomonas,3052,23,107,cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;core chlorophytes;Chlorophyceae;CS clade;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas,cellular root;domain;kingdom;phylum;clade;class;clade;order;family;genus,131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052
Kinetoplastea_XX_MET8,5653,23,67,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_XX_MET8,cellular root;domain;clade;phylum;class;original_name,131567;2759;2611352;33682;5653;5653
Dinoflagellata.U.genus,2864,22,28,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Dinoflagellata.U.genus,cellular root;domain;clade;clade;class;original_name,131567;2759;2698737;33630;2864;2864
NC12A-lineage_X,NA,22,45,Rhizaria;NC12A-lineage_X,division;family,NA;NA
Eurytemora,88014,21,89,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Gymnoplea;Calanoida;Temoridae;Eurytemora,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;superclass;class;subclass;infraclass;superorder;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116570;6833;88013;88014
Glissomonadida.U.genus,1238681,21,102,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Glissomonadida;Glissomonadida.U.genus,cellular root;domain;clade;clade;phylum;order;original_name,131567;2759;2698737;543769;136419;1238681;1238681
Unclassified_Provorticidae,12908,21,58,unclassified entries;unclassified sequences;Unclassified_Provorticidae,no rank;no rank;original_name,2787823;12908;12908
Babesiidae.U.genus,32594,20,90,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesiidae.U.genus,cellular root;domain;clade;clade;phylum;class;order;family;original_name,131567;2759;2698737;33630;5794;422676;5863;32594;32594
Ceratiomyxella,661161,20,54,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Fractovitellida;Schizoplasmodiidae;Ceratiomyxella,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;2605435;2605334;2605345;2681886;661161
Cercomonas,45109,20,57,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Cercomonadida;Cercomonadidae;Cercomonas,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;136419;188941;45108;45109
Coccomyxa,320428,20,87,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Myxozoa;Myxosporea;Bivalvulida;Variisporina;Coccomyxidae;Coccomyxa,cellular root;domain;clade;kingdom;clade;phylum;class;subclass;order;suborder;family;genus,131567;2759;33154;33208;6072;6073;35581;35582;35583;109797;371542;320428
Hemimastix,2027450,20,81,cellular organisms;Eukaryota;Hemimastigophora;Spironemidae;Hemimastix,cellular root;domain;phylum;family;genus,131567;2759;2489521;2027449;2027450
Paramoeba,200890,20,31,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555280;1485085;555392;200887;200890
Schizoplasmodium,661159,20,36,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Fractovitellida;Schizoplasmodiidae;Schizoplasmodium,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;2605435;2605334;2605345;2681886;661159
Xiphocephalus,650332,20,39,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Stylocephalidae;Xiphocephalus,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5794;1280412;35086;35087;650329;650332
Articulospora,253308,19,62,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Discinellaceae;Articulospora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2794838;253308
Centroplasthelida_XXXXX,193537,19,25,cellular organisms;Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_XXXXX,cellular root;domain;clade;class;original_name,131567;2759;2608109;193537;193537
Dino-Group-II-Clade-14_X,NA,19,51,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Dino-Group-II-Clade-14_X,class;genus,131567;2759;2698737;33630;2864;NA
Diptilomiopus,1336388,19,31,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodina;Eriophyoidea;Diptilomiopidae;Diptilomiopus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;subclass;superorder;order;suborder;clade;superfamily;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6946;83136;6947;83139;70332;1336387;1336388
Gadixcellia,2759743,19,22,cellular organisms;Eukaryota;Sar;Alveolata;Perkinsozoa;Perkinsea;Perkinsida;Xcellidae;Gadixcellia,cellular root;domain;clade;clade;phylum;clade;order;family;genus,131567;2759;2698737;33630;2497438;27997;27998;2759735;2759743
Ichthyophthirius,5931,19,444,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Hymenostomatida;Ophryoglenina;Ichthyophthirius,cellular root;domain;clade;clade;phylum;subphylum;class;order;suborder;genus,131567;2759;2698737;33630;5878;431838;6020;31277;37090;5931
Labyrinthulomycetes.U.genus,35131,19,33,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Labyrinthulomycetes;Labyrinthulomycetes.U.genus,cellular root;domain;clade;clade;class;subclass;original_name,131567;2759;2698737;33634;2683628;35131;35131
Cafeteria,33652,18,75,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Opalozoa;Bicosoecida;Cafeteriaceae;Cafeteria,cellular root;domain;clade;clade;class;clade;order;family;genus,131567;2759;2698737;33634;2683628;2683629;33651;238884;33652
Colpodellida_CHR1_X,877183,18,70,cellular organisms;Eukaryota;Sar;Alveolata;Colpodellida;Colpodellida_CHR1_X,cellular root;domain;clade;clade;clade;original_name,131567;2759;2698737;33630;877183;877183
Nemogullmia,164077,18,66,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Foraminifera;Allogromida;Lagynidae;Nemogullmia,cellular root;domain;clade;clade;clade;phylum;clade;family;genus,131567;2759;2698737;543769;2662056;29178;196920;212497;164077
Zoopagomycota_XXX,1913638,18,43,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Zoopagomycota_XXX,cellular root;domain;clade;kingdom;no rank;phylum;original_name,131567;2759;33154;4751;112252;1913638;1913638
