Name_to_use,taxid,otu_count,size_count,lineage,lineage_ranks,lineage_taxids
Eurytemora,88014,21,89,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Gymnoplea;Calanoida;Temoridae;Eurytemora,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;superclass;class;subclass;infraclass;superorder;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116570;6833;88013;88014
Evaginogenida_X,163659,9,17,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Evaginogenida,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order,131567;2759;2698737;33630;5878;431838;37471;39462;163659
Exophiala,5583,48,94,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Exophiala,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;5583
Farlowiella,286006,2,4,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetes incertae sedis;Minutisphaerales;Acrogenosporaceae;Acrogenospora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;no rank;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;159987;1665692;2763240;286006
Filoreta,1407634,34,52,cellular organisms;Eukaryota;Sar;Rhizaria;Endomyxa;Filoreta,cellular root;domain;clade;clade;phylum;genus,131567;2759;2698737;543769;2604748;1407634
Filosa-Sarcomonadea.U.genus,NA,31,82,,,
Filosa-Thecofilosea.U.genus,NA,33,84,,,
Filosa-Thecofilosea_XXX,81099,3,4,cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Mastigamoebida;Mastigamoebidae;Mastigamoeba,cellular root;domain;clade;phylum;clade;order;family;genus,131567;2759;554915;2605435;555406;2682482;174815;81099
Flamella,490353,62,262,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Flamellidae;Flamella,cellular root;domain;clade;phylum;class;family;genus,131567;2759;554915;2605435;2605334;2605335;490353
Flamellidae.U.genus,2605335,197,567,cellular organisms;Eukaryota;Amoebozoa;Evosea;Variosea;Flamellidae,cellular root;domain;clade;phylum;class;family,131567;2759;554915;2605435;2605334;2605335
Flectomonas,1938442,639,3724,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Glissomonadida;Sandonidae;Flectomonas,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;136419;1238681;2586441;1938442
Foraminifera.U.genus,29178,322,2196,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Foraminifera,cellular root;domain;clade;clade;clade;phylum,131567;2759;2698737;543769;2662056;29178
Fungi.U.genus,4751,1112,2638,cellular organisms;Eukaryota;Opisthokonta;Fungi,cellular root;domain;clade;kingdom,131567;2759;33154;4751
Fungi_XXXX,4751,190,809,cellular organisms;Eukaryota;Opisthokonta;Fungi,cellular root;domain;clade;kingdom,131567;2759;33154;4751
Fusiforma,1416936,40,96,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Apostomatia;Apostomatida;Pseudocolliniidae;Fusiforma,cellular root;domain;clade;clade;phylum;subphylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5878;431838;6020;3158537;524891;1416935;1416936
Gadixcellia,2759743,19,22,cellular organisms;Eukaryota;Sar;Alveolata;Perkinsozoa;Perkinsea;Perkinsida;Xcellidae;Gadixcellia,cellular root;domain;clade;clade;phylum;clade;order;family;genus,131567;2759;2698737;33630;2497438;27997;27998;2759735;2759743
Gibberella,2864,466,4262,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae,cellular root;domain;clade;clade;class,131567;2759;2698737;33630;2864
Glissomonadida.U.genus,1238681,21,102,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Glissomonadida,cellular root;domain;clade;clade;phylum;order,131567;2759;2698737;543769;136419;1238681
Glissomonadida_XX,1238681,2,2,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Glissomonadida,cellular root;domain;clade;clade;phylum;order,131567;2759;2698737;543769;136419;1238681
Glycine,3846,85,1830,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Fabales;Fabaceae;Papilionoideae;50 kb inversion clade;NPAAA clade;indigoferoid/millettioid clade;Phaseoleae;Glycine,cellular root;domain;kingdom;phylum;subphylum;clade;clade;clade;clade;class;clade;clade;clade;clade;clade;clade;order;family;subfamily;clade;clade;clade;tribe;genus,131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91835;72025;3803;3814;2231393;2231382;2233855;163735;3846
Gregarina3,35089,27,218,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Gregarinidae;Gregarina,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5794;1280412;35086;35087;35088;35089
Gregarinidae.U.genus,35088,27,187,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Gregarinidae,cellular root;domain;clade;clade;phylum;class;subclass;order;family,131567;2759;2698737;33630;5794;1280412;35086;35087;35088
Gregarinomorphea.U.genus,82105,15,80,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Cladophialophora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;82105
Gromia,35216,33,56,cellular organisms;Eukaryota;Sar;Rhizaria;Endomyxa;Gromiida;Gromiidae;Gromia,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;543769;2604748;2910923;35215;35216
Group-Te,NA,1,2,,,
Guepiniopsis,143596,5,5,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Guepiniopsis,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;5302;452332;28997;5254;143596
Gyrista.U.genus,NA,833,3060,,,
Gyropaigne,86636,26,100,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Spirocuta;Aphagea;Rhabdomonadales;Astasiidae;Gyropaigne,cellular root;domain;clade;phylum;class;clade;clade;order;family;genus,131567;2759;2611352;33682;3035;2570567;2704112;86649;2704113;86636
Halodaphnea,414971,1,2,cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Lagenidiales;Haliphthoraceae;Halodaphnea,cellular root;domain;clade;clade;phylum;order;family;genus,131567;2759;2698737;33634;4762;4800;135471;414971
Hartmannella,5583,46,155,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Chaetothyriales;Herpotrichiellaceae;Exophiala,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;5583
Hartmannellidae.U.genus,5776,46,118,cellular organisms;Eukaryota;Amoebozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae,cellular root;domain;clade;phylum;class;order;family,131567;2759;554915;555369;2681632;180229;5776
Hartmannulidae_X,2570648,3,6,cellular organisms;Eukaryota;Discoba;Euglenozoa;Euglenida;Petalomonadida,cellular root;domain;clade;phylum;class;order,131567;2759;2611352;33682;3035;2570648
Hemimastix,2027450,20,81,cellular organisms;Eukaryota;Hemimastigophora;Spironemidae;Hemimastix,cellular root;domain;phylum;family;genus,131567;2759;2489521;2027449;2027450
Heterodera,34509,228,2028,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Heteroderidae;Heteroderinae;Heterodera,cellular root;domain;clade;kingdom;clade;clade;clade;clade;phylum;class;order;suborder;infraorder;superfamily;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;6300;33283;33284;6301;33286;34509
Heterolepidoderma,78241,1,1,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Gastrotricha;Chaetonotida;Paucitubulatina;Chaetonotidae;Heterolepidoderma,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;order;suborder;family;genus,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;33313;41320;41321;41372;78241
Heterolobosea.U.genus,5752,896,4751,cellular organisms;Eukaryota;Discoba;Heterolobosea,cellular root;domain;clade;phylum,131567;2759;2611352;5752
Hexamita,13567,32,113,cellular organisms;Eukaryota;Metamonada;Fornicata;Diplomonadida;Hexamitidae;Hexamitinae;Hexamita,cellular root;domain;clade;phylum;order;family;subfamily;genus,131567;2759;2611341;207245;5738;5739;68460;13567
Hexamitidae.U.genus,5739,484,3018,cellular organisms;Eukaryota;Metamonada;Fornicata;Diplomonadida;Hexamitidae,cellular root;domain;clade;phylum;order;family,131567;2759;2611341;207245;5738;5739
Homo,9605,5,15,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Primates;Haplorrhini;Simiiformes;Catarrhini;Hominoidea;Hominidae;Homininae;Homo,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class;clade;clade;clade;superorder;order;suborder;infraorder;parvorder;superfamily;family;subfamily;genus,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;9443;376913;314293;9526;314295;9604;207598;9605
Hyaloscypha,65589,40,131,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Polycystinea;Collodaria;Sphaerozoidae;Sphaerozoum,cellular root;domain;clade;clade;clade;class;order;family;genus,131567;2759;2698737;543769;2662056;65582;1426915;65588;65589
Hyphodiscus,353541,1,1,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Hyphodiscaceae;Hyphodiscus,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2907103;353541
Hyplorynchus,253308,5,10,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Discinellaceae;Articulospora,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2794838;253308
Ichthyophonida_XXX,198625,6,11,cellular organisms;Eukaryota;Opisthokonta;Ichthyosporea;Ichthyophonida,cellular root;domain;clade;class;order,131567;2759;33154;127916;198625
Ichthyophthirius,5931,19,444,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Oligohymenophorea;Hymenostomatida;Ophryoglenina;Ichthyophthirius,cellular root;domain;clade;clade;phylum;subphylum;class;order;suborder;genus,131567;2759;2698737;33630;5878;431838;6020;31277;37090;5931
Insecta.U.genus,50557,2513,16928,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557
Isaria,65574,64,489,cellular organisms;Eukaryota;Sar;Rhizaria;Retaria;Acantharea,cellular root;domain;clade;clade;clade;class,131567;2759;2698737;543769;2662056;65574
Kinetoplastea.U.genus,5653,451,1621,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Kinetoplastea_XX.U.genus,5653,25,45,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Kinetoplastea_XXX,5653,90,230,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Kinetoplastea_XX_MET10,5653,37,72,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Kinetoplastea_XX_MET3,5653,8,14,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Kinetoplastea_XX_MET8,5653,23,67,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea,cellular root;domain;clade;phylum;class,131567;2759;2611352;33682;5653
Korotnevella,200888,34,50,cellular organisms;Eukaryota;Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella,cellular root;domain;clade;phylum;class;order;family;genus,131567;2759;554915;555280;1485085;555392;200887;200888
LKM74-lineage_X,NA,8,10,,,
LOS7N/I-lineage_X,NA,31,221,,,
Labyrinthula,35133,62,238,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Labyrinthula,cellular root;domain;clade;clade;class;subclass;order;family;genus,131567;2759;2698737;33634;2683628;35131;2699527;35132;35133
Labyrinthulomycetes.U.genus,35131,19,33,cellular organisms;Eukaryota;Sar;Stramenopiles;Bigyra;Labyrinthulomycetes,cellular root;domain;clade;clade;class;subclass,131567;2759;2698737;33634;2683628;35131
Lecanicillium,418103,225,1334,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium (Plasmodium),cellular root;domain;clade;clade;phylum;class;order;family;genus;subgenus,131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418103
Lecanoromycetes.U.genus,147547,116,343,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class,131567;2759;33154;4751;451864;4890;716545;147538;716546;147547
Lecidea,88631,3,9,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecideales;Lecideaceae;Lecidea,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;class;clade;subclass;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;1500419;40595;88631
Leidyana1,196592,3,29,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Leidyanidae;Leidyana,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5794;1280412;35086;35087;196591;196592
Leidyana2,196592,73,258,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Gregarinasina;Eugregarinorida;Leidyanidae;Leidyana,cellular root;domain;clade;clade;phylum;class;subclass;order;family;genus,131567;2759;2698737;33630;5794;1280412;35086;35087;196591;196592
Leohumicola,290614,13,81,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Leotiomycetes incertae sedis;Leohumicola,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class;no rank;genus,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;221903;290614
Leotiomycetes.U.genus,147548,230,1747,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;clade;clade;class,131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548
Leptodora,77706,1,7,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Haplopoda;Leptodoridae;Leptodora,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;clade;clade;subphylum;class;subclass;order;suborder;infraorder;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;6658;116557;84337;6665;116563;77705;77706
Leptomonas,5683,53,327,cellular organisms;Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Trypanosomatida;Trypanosomatidae;Leishmaniinae;Leptomonas,cellular root;domain;clade;phylum;class;subclass;order;family;subfamily;genus,131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5683
Limnofilidae_X,1938435,4,6,cellular organisms;Eukaryota;Sar;Rhizaria;Cercozoa;Limnofilidae,cellular root;domain;clade;clade;phylum;family,131567;2759;2698737;543769;136419;1938435
Limulus,6849,36,122,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Merostomata;Xiphosura;Limulidae;Limulus,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;subphylum;class;order;family;genus,131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6844;6845;6846;6849
Lipomyces,29828,3,6,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces,cellular root;domain;clade;kingdom;subkingdom;phylum;clade;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;4890;716545;147537;3243770;3243773;29827;29828
Loimia,153626,3,6,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Annelida;Polychaeta;Sedentaria;Canalipalpata;Terebellida;Terebelliformia;Terebellidae;Loimia,cellular root;domain;clade;kingdom;clade;clade;clade;clade;clade;phylum;class;subclass;infraclass;order;suborder;family;genus,131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6340;6341;105389;105391;6373;2784887;32261;153626
MAST-12C,NA,15,27,,,
MAST-3E,NA,3,7,,,
Malassezia,55193,298,11722,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia,cellular root;domain;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus,131567;2759;33154;4751;451864;5204;452284;1538075;162474;742845;55193
Mammalia.U.genus,40674,122,564,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia,cellular root;domain;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;clade;clade;clade;class,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674
